Golf Bag,9,Belarus,14
Battlefield 2042,8,Moldova,18
magnesium,6,Kenya,20
Longines Master Collection,1,Netherlands Antilles,6
dishwasher,6,Seychelles,19
into the ocean,9,Palestinian Territory,12
Golf Bag,9,Maldives,9
red fuzzy blanket,4,Guinea,4
Android,10,Iran,14
fish oil,7,Egypt,11
fish oil,8,United Arab Emirates,20
The other woman,1,Japan,15
 mermaid sculpture,1,Jersey,4
Android,4,Egypt,16
The Dark Knight,9,Western Sahara,1
Pride and Prejudice,5,Austria,4
Golf Tees,7,Singapore,5
Star Wars: Episode IV - A New Hope,2,Israel,19
piano,2,Vietnam,17
The Hobbit,4,India,1
To Kill a Mockingbird,6,Tuvalu,19
Horizon Forbidden West,8,Saint Kitts and Nevis,1
Save Willy,1,Antarctica (the territory South of 60 deg S),13
The Hobbit,2,Serbia,10
First Aid Kit,6,Sudan,4
feminine products,6,Uganda,1
guitar,4,Niue,14
scenic painting,4,Tunisia,19
Windows 11,6,Barbados,1
Fedora,2,Poland,12
Fishing Rod,5,Burkina Faso,1
Backpack,2,Panama,13
Horizon Forbidden West,12,Nauru,17
Fire Starter,10,Guatemala,2
Paper Clips,5,Pakistan,7
demons,5,Togo,6
Staples,11,El Salvador,14
Whiteboard Markers,3,Gambia,12
Basketball,11,French Southern Territories,19
white plush throw pillow,7,Oman,20
Binders,9,Papua New Guinea,4
Baseball Glove,11,Kiribati,4
Golf Balls,1,Cameroon,17
Fedora,4,North Macedonia,4
Golf Bag,5,Faroe Islands,8
modern sculpture,2,Seychelles,18
Red Dead Redemption 2,7,Bahrain,3
advil,8,Uzbekistan,19
Whiteboard Markers,10,Armenia,7
Ubuntu,11,Liechtenstein,9
Blade Runner 2049,5,Iran,15
Scratching Post,11,Greenland,19
advil,11,Angola,12
Notebooks,6,Chile,8
Cartier Tank,5,Kazakhstan,1
War and Peace,9,Ghana,13
The other woman,1,Cameroon,8
Staples,11,Brazil,8
Tissot Le Locle,5,Tunisia,18
advil,9,Korea,7
Pet Gates,7,Jersey,9
Pet Carrier Bag,5,Germany,12
Mission: Impossible � Fallout,12,Liberia,5
Moby-Dick,11,Cook Islands,20
The other woman,10,Faroe Islands,3
piano,12,Zimbabwe,12
Markers,4,Ecuador,4
into the ocean,3,Guam,18
toe fungus cream,5,Andorra,13
Adobe Photoshop,11,Argentina,15
Outdoor Clothing,1,Guadeloupe,20
intense poetry,9,Guatemala,5
The Matrix,6,Honduras,5
Eraser,2,Mauritania,2
white plush throw pillow,4,Bolivia,2
Cartier Tank,9,Venezuela,9
feminine products,2,North Macedonia,16
The Lord of the Rings: The Fellowship of the Ring,2,Ghana,16
motrin,7,United States Minor Outlying Islands,5
animal painting,2,Tokelau,10
Overwatch 2,6,Latvia,4
Sunscreen,11,Barbados,6
microwave,8,Oman,17
floral painting,7,Ireland,4
Overwatch 2,2,Sri Lanka,15
Litter Box,10,Saint Lucia,13
Mission: Impossible � Fallout,9,Moldova,12
big ben,8,Senegal,10
Camping Stove,10,Hungary,4
macOS Ventura,1,Turkey,20
Omega Speedmaster Professional,8,Germany,16
Call of Duty: Modern Warfare II,10,North Macedonia,4
microwave,8,Palestinian Territory,13
oven,2,Timor-Leste,8
white fuzzy blanket,9,Tonga,5
Tissot Le Locle,5,Cyprus,19
macOS Ventura,7,San Marino,13
Pet Carrier Bag,7,Solomon Islands,19
Red Dead Redemption 2,11,Kyrgyz Republic,5
Ubuntu,11,French Polynesia,19
guitar,12,Rwanda,19
Golf Clubs,7,Cameroon,2
drums,10,Italy,16
The Lord of the Rings: The Fellowship of the Ring,7,South Georgia and the South Sandwich Islands,15
drums,9,San Marino,14
microwave,6,Palau,17
Golf Clubs,12,Vietnam,6
Soccer Ball,12,Canada,19
motrin,1,Togo,2
Water Bowl,9,Djibouti,11
Golf Balls,7,Slovakia (Slovak Republic),6
Face Mask,2,Tanzania,5
Leash,7,Bermuda,10
Tennis Racket,1,Norfolk Island,12
Sunscreen,4,Tonga,3
strawberry seeds,7,Cambodia,8
Pens,2,Paraguay,3
scenic painting,7,Norfolk Island,3
blackberry seeds,3,Bosnia and Herzegovina,5
Exfoliator,9,Senegal,12
Eraser,9,Antigua and Barbuda,13
Multi-tool,2,Peru,12
Moby-Dick,10,Cyprus,11
Blush,10,Thailand,18
Baseball Glove,1,Nigeria,9
blue fuzzy blanket,10,Fiji,18
Inception,9,Oman,7
Avatar,7,Netherlands,6
Eraser,4,Chile,16
red plush throw pillow,10,Bolivia,19
motrin,9,Equatorial Guinea,15
Pet Carrier,6,Antigua and Barbuda,17
into the ocean,12,Lebanon,15
big ben,4,Costa Rica,14
Save Willy,7,Argentina,6
Binders,2,Timor-Leste,16
Whiteboard,7,Austria,14
clean slate,5,Azerbaijan,10
Makeup Remover,5,Saint Pierre and Miquelon,4
Apex Legends,12,Saint Martin,13
intense poetry,1,Korea,7
Android,8,Congo,12
Moisturizer,4,Chad,3
Staples,7,Cayman Islands,7
fish oil,5,Saint Vincent and the Grenadines,18
Pet Food,1,Bahamas,9
Blade Runner 2049,1,Ukraine,9
Crime and Punishment,5,North Macedonia,2
Serum,9,Grenada,19
red fuzzy blanket,7,Armenia,16
Pet Food,9,Kiribati,10
cello,2,Svalbard & Jan Mayen Islands,27
sad poetry,8,Micronesia,4
Folders,4,Cambodia,20
Golf Bag,7,Tuvalu,22
scenic painting,2,Tajikistan,17
demons,9,Bolivia,4
Volleyball,4,Svalbard & Jan Mayen Islands,15
red plush throw pillow,4,New Caledonia,9
Highlighters,10,Peru,8
Sunscreen,2,Taiwan,6
Save Willy,5,Tokelau,9
animal painting,1,Gabon,21
into the ocean,7,Peru,14
advil,4,Brunei Darussalam,7
citrus candle,9,Guyana,2
piano,4,Sweden,5
Sleeping Pad,5,Honduras,18
The Matrix,2,Canada,13
Fishing Tackle,12,United Arab Emirates,2
white fuzzy blanket,7,Singapore,2
Guardians of the Galaxy,12,United States Virgin Islands,9
Tennis Racket,11,Saudi Arabia,3
flute,1,Qatar,16
To Kill a Mockingbird,9,Nicaragua,4
floral painting,12,Oman,10
drums,4,Cote d'Ivoire,6
Leash,7,Oman,6
Android,2,Vietnam,10
tomato seeds,3,Korea,19
Tennis Racket,9,Hong Kong,8
Tennis Racket,7,Bhutan,14
blue fuzzy blanket,4,Heard Island and McDonald Islands,2
conga,1,Saint Martin,17
1984,3,Swaziland,3
Baseball Bat,7,Cocos (Keeling) Islands,3
Save Willy,9,Congo,8
Perfume,6,Saint Vincent and the Grenadines,9
iOS,1,Jersey,10
Paper,4,Cocos (Keeling) Islands,15
Tissot Le Locle,3,Saint Pierre and Miquelon,15
1984,4,Qatar,15
Golf Tees,11,France,11
Paper Clips,10,Christmas Island,19
refrigerator,5,French Polynesia,10
sad poetry,12,Moldova,20
Red Dead Redemption 2,11,French Southern Territories,3
Golf Clubs,1,Falkland Islands (Malvinas),11
Omega Seamaster,6,Greece,11
Golf Glove,10,Liechtenstein,19
Windows 11,10,French Guiana,9
Map and Compass,10,Turkey,18
Avengers: Endgame,3,Bangladesh,13
piano,2,Holy See (Vatican City State),9
Collar,9,Tanzania,8
toe fungus cream,4,Tuvalu,7
The other woman,11,Bosnia and Herzegovina,18
Windows 11,5,Cuba,4
motrin,1,Burundi,10
blue plush throw pillow,12,Sweden,8
Omega Speedmaster Professional,4,Norfolk Island,14
Baseball Bat,2,Cayman Islands,3
blackberry seeds,4,Turkmenistan,17
Face Mask,5,Greenland,13
Star Wars: Episode IV - A New Hope,5,Guatemala,1
Soccer Ball,2,Bulgaria,1
drums,2,Barbados,6
Assassin's Creed Valhalla,2,Palestinian Territory,7
Basketball,5,Qatar,3
sad poetry,9,Barbados,8
floral painting,6,Malaysia,3
Avengers: Endgame,9,Armenia,4
Grand Theft Auto V,3,Sao Tome and Principe,5
Sleeping Pad,1,Saint Pierre and Miquelon,1
Makeup Remover,1,Czech Republic,2
Save Willy,5,Iran,3
Feeding Station,8,United Kingdom,6
scenic painting,11,Lithuania,4
Mascara,6,Iceland,17
 mermaid sculpture,9,Bouvet Island (Bouvetoya),9
Baseball Glove,11,Marshall Islands,3
Golf Clubs,10,Panama,7
microwave,8,Aruba,1
advil,5,Marshall Islands,14
Longines Master Collection,12,India,4
toaster,7,China,3
Concealer,9,Greenland,8
Ubuntu,8,Zimbabwe,11
toe fungus cream,8,American Samoa,13
Golf Clubs,6,Mayotte,11
red fuzzy blanket,8,Niue,2
toe fungus cream,7,Oman,8
drums,6,Saint Barthelemy,15
Jaeger-LeCoultre Reverso,8,Nauru,9
Cartier Tank,11,Iran,19
white fuzzy blanket,1,Pitcairn Islands,20
The Matrix,11,Egypt,2
The Great Gatsby,1,Panama,20
modern sculpture,2,Brazil,15
Apex Legends,8,Oman,5
flute,5,Oman,7
Golf Clubs,8,Faroe Islands,7
oven,8,Sweden,19
Map and Compass,6,Afghanistan,3
advil,5,Malawi,7
Pride and Prejudice,7,Kuwait,14
Notebooks,8,Solomon Islands,11
feminine products,7,Russian Federation,16
motrin,1,Dominica,20
The Lord of the Rings,4,Hong Kong,4
Overwatch 2,1,Armenia,17
iOS,6,Pitcairn Islands,17
Paper Clips,5,Belarus,13
Cartier Tank,9,Uruguay,1
Jurassic Park,9,Montserrat,11
Pet Brush,12,Honduras,15
Toner,12,Haiti,7
conga,12,Maldives,7
Highlighters,9,South Georgia and the South Sandwich Islands,17
guitar,9,Czech Republic,14
Golf Balls,6,Eritrea,5
Binoculars,2,Tonga,16
Golf Balls,11,Czech Republic,8
toaster,9,Paraguay,2
Jaeger-LeCoultre Reverso,2,Hong Kong,18
Golf Clubs,4,Bermuda,8
Pet Shampoo,11,Morocco,8
Horizon Forbidden West,12,Venezuela,3
Food Bowl,2,Montenegro,17
into the ocean,4,Marshall Islands,14
Rolex Submariner,1,British Indian Ocean Territory (Chagos Archipelago),16
shovel,12,United Arab Emirates,3
Shampoo,7,Palau,3
microwave,4,Mauritius,13
Adobe Photoshop,1,Uruguay,6
Cartier Tank,11,Burundi,5
iOS,4,Slovenia,2
modern sculpture,7,Palau,5
into the ocean,1,Svalbard & Jan Mayen Islands,14
Toner,8,Morocco,6
Eyeshadow,11,Hungary,13
flute,11,Tonga,13
Golf Balls,12,Kazakhstan,2
Grand Theft Auto V,7,Zimbabwe,6
Rubber Bands,8,Maldives,19
refrigerator,12,Lao People's Democratic Republic,5
Fedora,2,Benin,5
Baseball Bat,2,Sao Tome and Principe,1
Lantern,8,Haiti,20
into the ocean,3,Lithuania,22
Tag Heuer Carrera,3,Central African Republic,12
Makeup Remover,7,Tunisia,12
cello,10,Christmas Island,1
demons,12,Bahrain,3
romantic poetry,9,Mongolia,8
Audemars Piguet Royal Oak,8,Syrian Arab Republic,1
Volleyball,6,El Salvador,11
1984,5,Christmas Island,10
Tissot Le Locle,11,American Samoa,11
red fuzzy blanket,8,Grenada,1
tomato seeds,7,Rwanda,7
Rangefinder,10,Syrian Arab Republic,1
Eyeliner,2,Kenya,2
Jaeger-LeCoultre Reverso,1,Norway,17
toe fungus cream,11,Tajikistan,7
planter pots,9,Italy,2
Cleanser,4,Comoros,13
motrin,9,British Virgin Islands,8
Tennis Racket,5,Sao Tome and Principe,11
magnesium,3,Cape Verde,7
Breitling Navitimer,11,South Georgia and the South Sandwich Islands,5
romantic poetry,8,Western Sahara,4
drums,6,Barbados,17
Foundation,5,Uzbekistan,4
Volleyball,10,North Macedonia,9
Jaeger-LeCoultre Reverso,12,Vietnam,6
oven,4,Netherlands,16
Windows 11,7,Thailand,20
soil,1,Mongolia,9
Fire Starter,9,French Southern Territories,16
War and Peace,8,San Marino,3
oven,5,Montenegro,19
refrigerator,2,Zimbabwe,6
The Lord of the Rings,10,Malta,8
Sunscreen,4,Cameroon,18
DOOM Eternal,10,Yemen,2
Basketball,9,Turks and Caicos Islands,13
oven,4,French Guiana,15
Golf Clubs,5,Costa Rica,16
feminine products,4,Belarus,13
Pens,3,Somalia,8
dishwasher,1,Yemen,12
Tag Heuer Carrera,11,Swaziland,14
Avengers: Endgame,6,Congo,1
Portable Charger,10,Jersey,20
Inception,5,Haiti,18
Spider-Man (PS4),7,Iraq,5
Grand Theft Auto V,11,Uzbekistan,7
The Lord of the Rings,12,Oman,5
Pet Carrier Bag,11,Germany,10
Rangefinder,9,Eritrea,15
microwave,3,Ukraine,12
toaster,8,Antigua and Barbuda,15
Campfire Grill,5,Malaysia,17
Baseball Glove,10,Pitcairn Islands,14
red fuzzy blanket,12,Georgia,7
citrus candle,4,Romania,4
planter pots,6,Tokelau,9
Assassin's Creed Valhalla,5,Bangladesh,14
toaster,3,Sao Tome and Principe,9
Golf Balls,2,El Salvador,20
Soccer Ball,8,Jersey,20
scenic painting,7,Tanzania,12
clean slate,7,Georgia,17
iOS,5,Liberia,16
Battlefield 2042,10,Mozambique,13
Eyeliner,2,China,4
Eyeshadow,7,Norfolk Island,18
Audemars Piguet Royal Oak,10,Afghanistan,12
Golf Clubs,4,Georgia,8
Pencils,10,Botswana,8
Camping Stove,12,Azerbaijan,11
conga,10,Indonesia,6
vanilla candle,5,Turks and Caicos Islands,3
Rangefinder,3,Israel,12
Pride and Prejudice,7,Montserrat,12
Training Pads,3,Tanzania,5
conga,1,Tokelau,6
toaster,1,Angola,4
Baseball Glove,7,Kiribati,11
The Hobbit,5,Venezuela,14
Staples,8,Vanuatu,16
dishwasher,10,Gambia,4
Exfoliator,6,Luxembourg,9
Binders,11,Italy,16
guitar,9,Holy See (Vatican City State),3
The Matrix,1,Brunei Darussalam,20
Shampoo,7,Australia,9
red plush throw pillow,12,Marshall Islands,10
Rangefinder,5,American Samoa,3
Pet Brush,1,Fiji,16
macOS Ventura,10,Ukraine,4
toe fungus cream,7,Togo,2
Pencils,11,Morocco,18
Campfire Grill,12,Guinea,11
The Catcher in the Rye,12,Andorra,7
microwave,5,Saudi Arabia,18
Scratching Post,4,Somalia,13
white plush throw pillow,12,Comoros,13
feminine products,4,Japan,20
Jaeger-LeCoultre Reverso,11,Comoros,7
Rangefinder,7,Azerbaijan,20
Android,5,Iraq,18
Jaeger-LeCoultre Reverso,1,Rwanda,5
sad poetry,8,Senegal,9
Camping Stove,6,Tuvalu,15
Eraser,3,Palestinian Territory,12
Baseball Bat,5,Bosnia and Herzegovina,9
Paper Clips,11,Guinea,12
Golf Glove,2,Chad,12
The other woman,5,Namibia,9
sad poetry,11,Cook Islands,19
Pet Backpack,1,Serbia,17
Harness,4,Honduras,5
toe fungus cream,3,Central African Republic,14
Binders,1,Belgium,11
Red Dead Redemption 2,12,Yemen,9
into the ocean,10,Afghanistan,14
conga,10,South Africa,7
1984,6,Bahrain,13
magnesium,9,Armenia,20
Save Willy,12,Estonia,19
flute,8,Norway,15
Cooler,9,Bahamas,1
toe fungus cream,9,Central African Republic,20
Pens,1,Cocos (Keeling) Islands,11
Blade Runner 2049,7,Somalia,19
Stapler,11,Tuvalu,8
Pet Gates,11,Belarus,9
Shrek,3,Poland,5
Adobe Photoshop,10,Mongolia,14
Basketball,7,Montserrat,9
Overwatch 2,1,Faroe Islands,11
Jurassic Park,11,United Kingdom,17
Grooming Brush,12,Qatar,10
The Lord of the Rings,5,Gibraltar,12
Windows 11,6,Gambia,3
The Lord of the Rings: The Fellowship of the Ring,4,Malta,3
Harness,8,Vanuatu,7
Paper Clips,6,Portugal,3
Sleeping Bag,4,Antarctica (the territory South of 60 deg S),2
guitar,12,Fiji,1
Tissot Le Locle,7,Central African Republic,11
Fedora,4,Svalbard & Jan Mayen Islands,5
microwave,11,Slovakia (Slovak Republic),18
The other woman,11,Marshall Islands,16
Counter-Strike: Global Offensive,1,Philippines,9
big ben,1,North Macedonia,15
cello,7,Grenada,16
Golf Glove,8,Turkmenistan,18
War and Peace,9,New Caledonia,5
Bug Spray,7,Ukraine,9
motrin,2,Germany,7
Collar,11,Serbia,17
The Matrix,5,Luxembourg,19
animal painting,8,Solomon Islands,5
Whiteboard,3,Korea,17
Exfoliator,9,Reunion,8
macOS Ventura,4,Sweden,1
Windows 11,12,Niger,14
Soccer Ball,8,Liechtenstein,17
Tag Heuer Carrera,8,Saint Barthelemy,7
Pens,8,Reunion,5
fish oil,8,Svalbard & Jan Mayen Islands,5
magnesium,1,Niue,7
flute,11,Gambia,8
Call of Duty: Modern Warfare II,2,Guyana,17
floral painting,11,French Southern Territories,15
Pet Shampoo,1,Guyana,7
animal painting,1,Spain,13
Windows 11,1,Guinea-Bissau,11
intense poetry,2,Isle of Man,19
War and Peace,9,Peru,4
Android,9,Pakistan,10
Baseball Glove,12,Maldives,3
Baseball Glove,5,Latvia,14
Jaeger-LeCoultre Reverso,9,British Virgin Islands,5
demons,6,Lithuania,15
clean slate,11,New Zealand,19
toaster,2,Martinique,15
white plush throw pillow,1,French Southern Territories,6
Portable Water Filter,3,Andorra,16
Rangefinder,3,British Virgin Islands,10
refrigerator,9,Liberia,2
flute,4,Saint Barthelemy,15
Highlighters,2,Isle of Man,18
into the ocean,9,Afghanistan,19
toaster,4,Romania,6
toaster,6,Latvia,1
Rangefinder,1,Monaco,11
toaster,10,Egypt,20
Soccer Ball,3,Norway,17
Pet Nail Clippers,5,Congo,17
animal painting,9,Guam,12
clean slate,1,Kuwait,13
Baseball Bat,4,Venezuela,2
Apex Legends,10,Saint Lucia,16
dishwasher,4,Somalia,15
piano,1,Finland,3
fish oil,11,Kenya,18
Golf Clubs,10,Guadeloupe,2
Pride and Prejudice,4,Slovakia (Slovak Republic),18
Bug Spray,2,Brazil,8
microwave,8,Gibraltar,19
Rubber Bands,4,Guam,2
Mad Max: Fury Road,4,Falkland Islands (Malvinas),10
The other woman,12,Guinea-Bissau,9
Rangefinder,1,Philippines,6
Food Bowl,1,Norway,13
Volleyball,2,Namibia,5
Longines Master Collection,2,Armenia,7
Windows 11,12,Morocco,20
Toys,2,Albania,8
fish oil,2,Swaziland,12
Campfire Grill,6,United States Minor Outlying Islands,13
refrigerator,2,Lesotho,1
Whiteboard Markers,1,British Virgin Islands,7
animal painting,7,United States Virgin Islands,3
Ubuntu,5,Paraguay,1
Litter Box,4,United States Virgin Islands,10
modern sculpture,1,French Polynesia,7
Golf Bag,6,Jamaica,20
Volleyball,7,Norway,22
fish oil,9,Iraq,10
The Legend of Zelda: Breath of the Wild,1,Georgia,9
Pet Brush,8,Uganda,8
blue plush throw pillow,1,Suriname,14
War and Peace,12,El Salvador,8
oven,8,Nicaragua,3
Basketball,11,Israel,8
tomato seeds,8,Spain,11
conga,4,Chile,15
Shrek,12,Greenland,20
Outdoor Clothing,9,South Georgia and the South Sandwich Islands,3
drums,8,Colombia,15
Audemars Piguet Royal Oak,1,Guinea-Bissau,3
Breitling Navitimer,4,Bahrain,4
macOS Ventura,5,Oman,4
The Legend of Zelda: Breath of the Wild,3,Yemen,7
planter pots,4,Guyana,7
Toner,6,Philippines,13
Android,5,Maldives,18
Exfoliator,5,United States Virgin Islands,2
refrigerator,9,Comoros,8
intense poetry,3,Congo,1
Baseball Glove,12,Malawi,8
Android,1,United States Minor Outlying Islands,9
Volleyball,6,Uganda,18
Scratching Post,10,Benin,2
Red Dead Redemption 2,1,Mayotte,19
The Matrix,1,Tuvalu,14
Eyeshadow,7,Indonesia,16
Camping Chairs,8,French Guiana,15
Foundation,1,Switzerland,13
Golf Bag,12,Tunisia,14
Golf Balls,2,Northern Mariana Islands,18
Lipstick,7,United States of America,11
Counter-Strike: Global Offensive,5,Syrian Arab Republic,16
Android,2,Burkina Faso,18
Moby-Dick,5,Qatar,1
Call of Duty: Modern Warfare II,1,Saint Barthelemy,10
Moisturizer,2,American Samoa,19
Staples,4,United Kingdom,18
Markers,3,Syrian Arab Republic,1
refrigerator,7,Burundi,11
microwave,11,El Salvador,13
War and Peace,6,Bouvet Island (Bouvetoya),16
toaster,8,Norway,5
Rangefinder,4,Sri Lanka,17
Pet Cleaning Wipes,11,Saudi Arabia,3
scenic painting,8,Saudi Arabia,19
feminine products,8,Togo,17
Rangefinder,5,Korea,12
Baseball Bat,6,Nigeria,19
floral painting,10,Tunisia,15
red fuzzy blanket,8,Yemen,16
Pet Food,6,Comoros,14
Collar,10,Cape Verde,3
Guardians of the Galaxy,12,Congo,14
Save Willy,3,Costa Rica,8
red plush throw pillow,6,Swaziland,5
scenic painting,10,Bulgaria,4
floral painting,1,Saint Pierre and Miquelon,9
Food Bowl,8,Syrian Arab Republic,19
Fedora,5,Eritrea,14
Nail Polish,8,Antigua and Barbuda,15
Baseball Bat,2,Netherlands Antilles,5
The other woman,5,Azerbaijan,4
Mascara,5,Antigua and Barbuda,6
Baseball Bat,9,Chile,10
Golf Bag,8,Dominica,7
piano,6,Azerbaijan,16
Avatar,11,Aruba,1
Inception,3,Cayman Islands,12
1984,8,Netherlands Antilles,34
Toner,8,Korea,9
Golf Balls,3,Latvia,10
piano,1,Nigeria,5
Blush,1,Norway,16
microwave,12,Lebanon,15
Pet Carrier,6,Indonesia,7
DOOM Eternal,6,American Samoa,12
clean slate,10,French Polynesia,7
Call of Duty: Modern Warfare II,7,Cote d'Ivoire,20
Volleyball,3,Malawi,17
toaster,10,Syrian Arab Republic,1
The Legend of Zelda: Breath of the Wild,4,Vietnam,13
Nail Polish,4,Afghanistan,7
Baseball Bat,4,Serbia,7
Rangefinder,6,Vietnam,1
toe fungus cream,4,Hong Kong,15
The Hobbit,9,Mauritius,17
Golf Tees,2,Congo,20
Omega Speedmaster Professional,11,Guyana,2
Grooming Brush,3,Morocco,7
Jurassic Park,11,Kazakhstan,19
DOOM Eternal,4,Marshall Islands,5
Baseball Bat,9,Uruguay,14
War and Peace,9,Estonia,19
To Kill a Mockingbird,4,Botswana,10
The Catcher in the Rye,2,Chile,11
The Lord of the Rings,11,Bouvet Island (Bouvetoya),1
Sleeping Bag,12,Algeria,8
Soccer Ball,1,Guernsey,20
Windows 11,7,Azerbaijan,13
Backpack,8,Isle of Man,2
cello,11,Liberia,16
advil,6,Hungary,15
Feeding Station,9,Ecuador,8
Moisturizer,11,Lebanon,13
magnesium,6,Bahrain,6
Eraser,4,Morocco,12
blue fuzzy blanket,1,Croatia,12
Golf Clubs,3,Taiwan,2
toe fungus cream,5,Brazil,18
Paper,7,Honduras,1
Cooler,7,Cote d'Ivoire,6
Rangefinder,9,Cook Islands,5
Camping Stove,7,Albania,15
Fire Starter,5,Kiribati,17
Assassin's Creed Valhalla,2,South Georgia and the South Sandwich Islands,6
Inception,2,Bahrain,14
Mission: Impossible � Fallout,7,Wallis and Futuna,9
DOOM Eternal,9,Macao,7
piano,1,Denmark,1
toe fungus cream,5,Dominican Republic,19
conga,7,Turkmenistan,18
Save Willy,11,Dominican Republic,16
Longines Master Collection,1,Ethiopia,1
Portable Charger,6,Micronesia,5
Binders,4,Angola,4
Cartier Tank,4,Belgium,4
Baseball Bat,4,Mayotte,16
Windows 11,8,Korea,5
War and Peace,7,Guinea-Bissau,6
Assassin's Creed Valhalla,11,Nigeria,6
 mermaid sculpture,12,Malta,16
cello,1,Belgium,20
into the ocean,4,Saint Helena,16
Mission: Impossible � Fallout,1,Benin,14
Longines Master Collection,7,Singapore,7
Sunscreen,10,Reunion,11
To Kill a Mockingbird,6,Seychelles,12
The Hobbit,10,Antigua and Barbuda,29
To Kill a Mockingbird,7,Korea,1
flute,6,Ukraine,20
Eraser,9,Pitcairn Islands,17
soil,3,Switzerland,3
Save Willy,9,Thailand,11
Breitling Navitimer,12,British Virgin Islands,7
Counter-Strike: Global Offensive,2,Suriname,7
Tennis Racket,9,Turkey,6
iOS,11,Honduras,12
Grand Theft Auto V,5,Romania,6
Golf Balls,8,Indonesia,5
Rangefinder,8,Malta,19
Golf Clubs,10,Serbia,10
Flashlight,8,Netherlands Antilles,1
Pet Cleaning Wipes,2,Malta,11
Spider-Man (PS4),6,Cayman Islands,16
First Aid Kit,10,Senegal,5
Android,3,Eritrea,20
The Matrix,1,Montenegro,9
Tennis Racket,10,Sudan,18
blue fuzzy blanket,9,Monaco,7
Golf Clubs,1,Bangladesh,2
Baseball Glove,7,Cape Verde,13
Pet Carrier,10,China,5
Avatar,5,Colombia,3
animal painting,8,France,19
Call of Duty: Modern Warfare II,9,Colombia,8
planter pots,5,Tokelau,4
big ben,7,Tonga,4
Baseball Bat,10,Togo,17
demons,10,Peru,19
demons,6,Cayman Islands,5
Pet Food,10,Niue,7
Golf Tees,9,Egypt,2
floral painting,10,Guinea,11
Hiking Boots,4,San Marino,10
clean slate,7,Bahamas,2
Breitling Navitimer,8,Azerbaijan,12
flute,5,Sweden,2
motrin,3,Montserrat,14
big ben,8,Angola,2
Shrek,1,Chad,10
big ben,9,Congo,4
Lantern,5,Palestinian Territory,6
Overwatch 2,5,Bulgaria,8
The other woman,10,Mali,7
Folders,9,Turkey,9
motrin,12,Sweden,1
romantic poetry,1,Luxembourg,15
big ben,12,Turkmenistan,19
magnesium,8,Central African Republic,9
Save Willy,8,New Caledonia,11
refrigerator,12,Paraguay,8
microwave,4,Bahamas,15
Save Willy,2,Panama,20
refrigerator,12,Tanzania,13
strawberry seeds,12,Czech Republic,3
Ubuntu,7,Iraq,7
Feeding Station,12,Bosnia and Herzegovina,17
Stapler,8,Heard Island and McDonald Islands,15
Rolex Submariner,12,Western Sahara,9
Golf Tees,4,Marshall Islands,5
The Great Gatsby,7,Jamaica,2
Crime and Punishment,6,Guernsey,7
Pet Nail Clippers,11,Gabon,4
Lantern,10,Taiwan,13
modern sculpture,7,Netherlands Antilles,14
tomato seeds,12,Mexico,4
